1,2,6.995599767746094e-06,0.0,0.33962264150943394,0.2901960784313726,0.1607843137254902,0.34901960784313724,0.9858490566037735,0.7843137254901961,0.48627450980392156,0.6666666666666666
2,3,8.394719721295312e-05,0.0,0.9858490566037735,0.7843137254901961,0.48627450980392156,0.6666666666666666,0.9622641509433962,0.4549019607843137,0.8352941176470589,0.4627450980392157
3,4,6.995599767745317e-06,0.0,0.9622641509433962,0.4549019607843137,0.8352941176470589,0.4627450980392157,0.29245283018867924,0.42745098039215684,0.0196078431372549,0.47843137254901963
4,5,0.0005036831832777187,0.0,0.29245283018867924,0.42745098039215684,0.0196078431372549,0.47843137254901963,0.9669811320754716,0.07058823529411765,0.16862745098039217,0.24705882352941178
5,6,0.007478296151720569,0.0,0.9669811320754716,0.07058823529411765,0.16862745098039217,0.24705882352941178,0.32075471698113206,0.5058823529411764,0.03529411764705882,0.00392156862745098
6,7,2.7982399070987482e-05,0.0,0.32075471698113206,0.5058823529411764,0.03529411764705882,0.00392156862745098,0.32075471698113206,0.5058823529411764,0.0392156862745098,0.7568627450980392
7,8,0.004917906636725502,0.0,0.32075471698113206,0.5058823529411764,0.0392156862745098,0.7568627450980392,0.09433962264150944,0.11764705882352941,0.6862745098039216,0.0392156862745098
8,0,0.020273248126928167,0.0,0.09433962264150944,0.11764705882352941,0.6862745098039216,0.0392156862745098,0.4716981132075472,0.6784313725490196,0.7137254901960784,0.5372549019607843
3,10,2.7982399070984375e-05,0.0,0.9622641509433962,0.4549019607843137,0.8352941176470589,0.4627450980392157,0.29245283018867924,0.42745098039215684,0.0196078431372549,0.9647058823529412
10,11,8.394719721295312e-05,0.0,0.29245283018867924,0.42745098039215684,0.0196078431372549,0.9647058823529412,0.29245283018867924,0.42745098039215684,0.023529411764705882,0.796078431372549
11,12,0.002196618327072272,0.0,0.29245283018867924,0.42745098039215684,0.023529411764705882,0.796078431372549,0.32075471698113206,0.5058823529411764,0.06666666666666667,0.011764705882352941
12,13,0.004980867034635212,0.1111111111111111,0.32075471698113206,0.5058823529411764,0.06666666666666667,0.011764705882352941,0.33962264150943394,0.6549019607843137,0.11764705882352941,0.6509803921568628
13,9,0.07064156645469999,0.0,0.33962264150943394,0.6549019607843137,0.11764705882352941,0.6509803921568628,0.4716981132075472,0.12549019607843137,0.5215686274509804,0.10588235294117647
4,15,8.394719721295312e-05,0.0,0.29245283018867924,0.42745098039215684,0.0196078431372549,0.47843137254901963,0.29245283018867924,0.42745098039215684,0.023529411764705882,0.36470588235294116
15,16,0.002175631527769033,0.0,0.29245283018867924,0.42745098039215684,0.023529411764705882,0.36470588235294116,0.32075471698113206,0.5058823529411764,0.06666666666666667,0.00392156862745098
16,17,1.3991199535490634e-05,0.0,0.32075471698113206,0.5058823529411764,0.06666666666666667,0.00392156862745098,0.32075471698113206,0.5058823529411764,0.07450980392156863,0.09803921568627451
17,18,0.003378874687821364,0.0,0.32075471698113206,0.5058823529411764,0.07450980392156863,0.09803921568627451,0.09433962264150944,0.11764705882352941,0.6666666666666666,0.3215686274509804
18,14,0.02197317887049046,0.0,0.09433962264150944,0.11764705882352941,0.6666666666666666,0.3215686274509804,0.33962264150943394,0.3686274509803922,0.5411764705882353,0.6
20,21,2.0986799303237505e-05,0.0,0.27358490566037735,0.45098039215686275,0.5843137254901961,0.1411764705882353,0.27358490566037735,0.45098039215686275,0.4666666666666667,0.1568627450980392
21,22,0.0005036831832777187,0.0,0.27358490566037735,0.45098039215686275,0.4666666666666667,0.1568627450980392,0.27358490566037735,0.45098039215686275,0.611764705882353,0.8823529411764706
22,10,6.995599767745317e-06,0.0,0.27358490566037735,0.45098039215686275,0.611764705882353,0.8823529411764706,0.29245283018867924,0.42745098039215684,0.0196078431372549,0.9647058823529412
11,23,0.008464675718972763,0.0,0.29245283018867924,0.42745098039215684,0.023529411764705882,0.796078431372549,0.32075471698113206,0.5058823529411764,0.09803921568627451,0.011764705882352941
23,24,0.014487887119002148,0.0,0.32075471698113206,0.5058823529411764,0.09803921568627451,0.011764705882352941,0.32075471698113206,0.5058823529411764,0.10588235294117647,0.5137254901960784
24,25,0.0,0.0,0.32075471698113206,0.5058823529411764,0.10588235294117647,0.5137254901960784,0.09433962264150944,0.16862745098039217,0.7137254901960784,0.7176470588235294
25,19,4.197359860647811e-05,0.0,0.09433962264150944,0.16862745098039217,0.7137254901960784,0.7176470588235294,0.2830188679245283,0.7176470588235294,0.39215686274509803,0.7294117647058823
22,27,6.9955997677468705e-06,0.0,0.27358490566037735,0.45098039215686275,0.611764705882353,0.8823529411764706,0.29245283018867924,0.42745098039215684,0.027450980392156862,0.8784313725490196
27,5,0.00019587679349689064,0.0,0.29245283018867924,0.42745098039215684,0.027450980392156862,0.8784313725490196,0.9669811320754716,0.07058823529411765,0.16862745098039217,0.24705882352941178
5,16,0.006603846180752308,0.0,0.9669811320754716,0.07058823529411765,0.16862745098039217,0.24705882352941178,0.32075471698113206,0.5058823529411764,0.06666666666666667,0.00392156862745098
16,28,0.00024484599187111404,0.0,0.32075471698113206,0.5058823529411764,0.06666666666666667,0.00392156862745098,0.32075471698113206,0.5058823529411764,0.07450980392156863,0.03529411764705882
28,26,0.018909106172217676,0.0,0.32075471698113206,0.5058823529411764,0.07450980392156863,0.03529411764705882,0.09433962264150944,0.11764705882352941,0.6627450980392157,0.47843137254901963
26,26,0.0,0.0,0.09433962264150944,0.11764705882352941,0.6627450980392157,0.47843137254901963,0.09433962264150944,0.11764705882352941,0.6627450980392157,0.47843137254901963
22,4,1.3991199535492188e-05,0.0,0.27358490566037735,0.45098039215686275,0.611764705882353,0.8823529411764706,0.29245283018867924,0.42745098039215684,0.0196078431372549,0.47843137254901963
15,30,0.00012592079581943123,0.0,0.29245283018867924,0.42745098039215684,0.023529411764705882,0.36470588235294116,0.32075471698113206,0.5058823529411764,0.09803921568627451,0.00392156862745098
30,31,0.0012522123584265484,0.1111111111111111,0.32075471698113206,0.5058823529411764,0.09803921568627451,0.00392156862745098,0.33962264150943394,0.6549019607843137,0.12156862745098039,0.25882352941176473
31,29,0.0591827740351319,0.0,0.33962264150943394,0.6549019607843137,0.12156862745098039,0.25882352941176473,0.4716981132075472,0.6745098039215687,0.4823529411764706,0.4470588235294118
3,27,2.0986799303237505e-05,0.0,0.9622641509433962,0.4549019607843137,0.8352941176470589,0.4627450980392157,0.29245283018867924,0.42745098039215684,0.027450980392156862,0.8784313725490196
27,15,0.000223859192567875,0.0,0.29245283018867924,0.42745098039215684,0.027450980392156862,0.8784313725490196,0.29245283018867924,0.42745098039215684,0.023529411764705882,0.36470588235294116
16,33,0.00020986799303237814,0.0,0.32075471698113206,0.5058823529411764,0.06666666666666667,0.00392156862745098,0.32075471698113206,0.5058823529411764,0.07058823529411765,0.09019607843137255
33,34,0.0,0.0,0.32075471698113206,0.5058823529411764,0.07058823529411765,0.09019607843137255,0.33962264150943394,0.6549019607843137,0.11372549019607843,0.5098039215686274
34,32,0.06266658271946944,0.1111111111111111,0.33962264150943394,0.6549019607843137,0.11372549019607843,0.5098039215686274,0.33962264150943394,0.3568627450980392,0.6039215686274509,0.4980392156862745
1,36,1.3991199535491412e-05,0.0,0.33962264150943394,0.2901960784313726,0.1607843137254902,0.34901960784313724,0.9858490566037735,0.7843137254901961,0.48627450980392156,0.6980392156862745
36,3,0.00025184159163885937,0.0,0.9858490566037735,0.7843137254901961,0.48627450980392156,0.6980392156862745,0.9622641509433962,0.4549019607843137,0.8352941176470589,0.4627450980392157
