140.207.97.178,3312,sh,121.463376,31.258025
117.131.10.194,3718,sh,121.498556,31.235639
211.95.80.250,5831,sh,121.487803,31.411571
58.247.97.245,4791,sh,121.320516,31.209947
183.194.0.146,1341,sh,121.641424,31.228865
117.143.190.58,2680,sh,121.487942,31.213252
116.226.9.100,1714,sh,121.419134,31.299041
211.95.24.74,5815,sh,121.476307,31.236674
116.231.178.8,5656,sh,121.77389,31.054472
116.237.221.127,3641,sh,121.584874,31.123202
218.80.119.235,2224,sh,121.429823,31.219901
139.226.21.64,2564,sh,121.423651,30.926853
183.194.107.174,2254,sh,121.315423,31.214937
116.227.67.220,3955,sh,121.914589,30.90324
116.227.67.183,5736,sh,121.611874,31.075414
117.186.215.62,806,sh,121.378282,31.189358
183.192.242.184,982,sh,121.310243,30.803031
183.192.244.210,1306,sh,121.309369,30.803924
180.161.148.17,2012,sh,121.697376,30.92891
101.81.250.245,3233,sh,121.765422,31.061875
218.82.12.254,2067,sh,121.774651,31.111866
58.37.105.253,37,sh,121.603886,31.203881
180.171.70.94,4870,sh,121.578632,31.145763
112.64.109.26,2332,sh,121.287206,31.174989
117.184.67.210,3237,sh,121.46431,31.35429
114.93.76.24,3985,sh,121.390306,31.192181
140.206.158.114,3183,sh,121.361969,31.174565
58.34.42.50,2015,sh,121.096458,30.871111
116.230.255.156,5457,sh,121.884688,30.984737
183.194.27.254,3605,sh,121.785504,31.139275
116.224.133.29,2589,sh,121.267477,31.373264
101.231.250.238,2211,sh,121.831226,30.861385
112.64.96.217,5660,sh,121.666067,31.276025
222.66.239.241,1300,sh,121.460831,31.239332
183.194.61.181,361,sh,121.534712,31.06663
58.34.30.138,3739,sh,121.260714,31.11612
183.195.145.189,4360,sh,121.394799,31.011921
117.185.87.10,5532,sh,121.361494,31.230866
58.34.49.154,2641,sh,121.870785,31.007708
117.185.32.126,3783,sh,121.123972,31.157157
117.186.100.190,5091,sh,121.327818,31.098933
116.227.86.106,3820,sh,121.556871,31.125881
114.92.143.240,1649,sh,121.577251,31.15996
117.186.93.242,2367,sh,121.247085,31.065052
116.231.40.49,3506,sh,121.485325,31.2415
116.236.145.130,1209,sh,121.269759,31.40689
140.206.68.217,5775,sh,121.479604,31.250821
101.229.192.197,137,sh,121.553814,31.122613
58.34.224.2,3460,sh,121.484452,30.972927
58.34.17.18,4212,sh,121.404341,31.300947
180.161.130.163,3548,sh,121.422926,31.21194
183.193.94.46,3357,sh,121.6141,31.24775
117.185.106.6,2767,sh,121.459809,31.124529
180.171.138.107,4757,sh,121.318099,31.212426
222.68.53.246,3819,sh,121.41886,31.028915
180.174.152.124,1020,sh,121.035471,31.129293
120.204.82.46,3788,sh,121.330517,31.04565
140.207.43.173,1113,sh,121.316953,31.270757
180.158.208.106,4160,sh,121.391271,31.192646
118.242.26.166,5102,sh,121.554524,31.213393
58.39.35.162,2089,sh,121.279061,31.084064
210.22.175.74,5013,sh,121.44174,31.193649
58.246.166.186,5212,sh,121.526677,31.09774
180.167.157.106,793,sh,121.601213,31.185048
221.181.86.42,5840,sh,121.271797,31.084774
180.175.93.187,5206,sh,121.258694,31.115335
180.167.119.178,3760,sh,121.506192,31.240923
180.164.208.96,3193,sh,121.555251,31.150571
117.143.67.146,5105,sh,121.380834,31.274568
222.65.23.191,4882,sh,121.576785,31.115313
183.192.159.210,2005,sh,121.463719,31.3547
58.34.63.130,3218,sh,121.50416,31.232425
112.64.14.55,3501,sh,121.551511,31.294784
139.227.57.130,2981,sh,121.340322,31.298366
180.158.24.152,2583,sh,121.423817,31.024672
116.247.106.226,106,sh,121.391588,31.22674
221.239.165.9,2661,sh,121.325168,31.067343
124.76.28.72,2174,sh,121.755648,31.056342
116.239.8.133,2258,sh,121.232883,31.156602
180.165.173.172,4869,sh,121.55019,31.138191
112.64.108.13,3793,sh,121.35477,31.291146
223.166.242.6,3155,sh,121.321158,30.836595
114.92.136.220,4235,sh,121.709946,31.262898
139.226.21.60,1064,sh,121.479622,30.924818
112.64.41.140,3834,sh,121.017833,31.119368
180.161.149.160,3975,sh,121.698552,30.928615
58.33.95.107,5333,sh,121.460642,31.234667
180.152.143.166,5178,sh,121.26297,31.40529
112.65.24.190,3508,sh,121.1912,31.200338
117.186.129.6,1851,sh,121.612493,31.267622
58.37.131.154,490,sh,121.490396,31.400237
116.236.204.78,5756,sh,121.52547,31.293148
140.206.34.198,3036,sh,121.886507,30.880621
117.144.183.242,3024,sh,121.380279,31.244837
114.93.80.101,3574,sh,121.366749,31.129923
139.226.168.181,3378,sh,121.417056,31.435819
180.164.212.89,1998,sh,121.586195,31.160372
139.226.145.143,4447,sh,121.357879,31.393835
139.226.187.217,5274,sh,121.640474,31.040631
117.135.44.225,2503,sh,121.403292,31.16198
117.144.16.90,2438,sh,121.497011,30.922758
58.40.80.22,5186,sh,121.487566,31.231842
116.232.206.5,1407,sh,121.663929,31.042227
180.167.143.86,5930,sh,121.413891,31.303783
183.193.91.38,5411,sh,121.459996,31.252806
139.227.160.100,4137,sh,121.586329,31.354089
27.115.37.226,5351,sh,121.255041,31.061186
117.144.182.194,3336,sh,121.430366,31.274562
114.92.153.189,2640,sh,121.565583,31.156947
114.83.48.149,3425,sh,121.197453,31.211229
180.168.126.188,3831,sh,121.277835,31.059179
183.194.68.126,4358,sh,121.255321,31.044026
183.193.209.33,5073,sh,121.25108,31.40047
139.227.169.202,5390,sh,121.348941,31.397099
222.67.219.149,4164,sh,121.63306,31.22044
116.237.200.96,1774,sh,121.607666,31.147575
210.13.64.50,1342,sh,121.446611,31.204198
218.82.100.161,4277,sh,121.522584,31.203362
117.186.219.65,3216,sh,121.43702,31.416511
101.85.212.36,4236,sh,121.242287,31.10956
222.65.23.142,4854,sh,121.609183,31.125125
223.166.233.229,3983,sh,121.327958,31.15327
116.228.246.76,1123,sh,121.647856,31.339266
114.89.14.4,1349,sh,121.537729,31.232179
180.160.102.15,4932,sh,121.661636,31.263763
116.239.5.6,3382,sh,121.80068,31.169703
139.226.144.21,4477,sh,121.340108,31.462302
114.82.113.143,4793,sh,121.176299,30.902792
116.226.150.122,4148,sh,121.580126,31.118931
58.35.33.63,4733,sh,121.594867,31.112379
58.33.26.114,2574,sh,121.315919,31.200841
180.161.171.107,3300,sh,121.436734,31.285757
180.161.148.226,4740,sh,121.699147,30.927729
139.227.37.214,5138,sh,121.537907,31.268596
114.85.60.109,4884,sh,121.513426,30.958411
101.83.225.143,3189,sh,121.102265,31.146827
120.253.182.25,1159,sh,121.270276,31.353595
117.184.2.34,455,sh,121.464761,31.253055
180.167.54.194,337,sh,121.59202,31.099668
112.64.108.27,5539,sh,121.340241,31.298273
180.160.116.223,1596,sh,121.660268,31.263624
218.1.175.60,658,sh,121.755303,31.12458
139.227.37.32,5145,sh,121.551577,31.290619
180.164.214.22,699,sh,121.588969,31.121384
180.167.33.2,3085,sh,121.320803,31.018849
183.194.99.14,1382,sh,121.301156,31.102913
58.34.29.171,2207,sh,121.508899,31.247539
180.166.79.180,150,sh,121.554371,31.186782
210.13.64.94,1567,sh,121.436022,31.216
183.193.108.34,2630,sh,121.346329,30.757664
117.186.115.158,2444,sh,121.388365,31.158019
114.84.216.146,2035,sh,121.551855,31.124683
218.202.254.46,2294,sh,121.479578,30.801858
101.94.189.39,2928,sh,121.664017,31.286867
222.65.51.132,3711,sh,121.577647,31.160208
183.192.244.147,825,sh,121.308658,30.803802
222.68.55.167,2043,sh,121.400459,31.155515
220.196.7.238,1144,sh,121.35074,30.726569
101.94.27.33,5994,sh,121.422647,30.915145
116.237.216.92,5029,sh,121.578561,31.14304
180.158.58.174,5437,sh,121.389011,31.126645
183.193.100.114,841,sh,121.418988,31.206825
180.156.190.25,1777,sh,121.260343,31.405399
222.70.41.21,4200,sh,121.457047,31.245117
116.227.124.44,3514,sh,121.573455,31.352233
180.152.226.224,1687,sh,121.280853,31.08889
180.171.137.96,2557,sh,121.423787,31.088997
117.185.79.218,4242,sh,121.418669,31.27344
140.206.152.34,2948,sh,121.418498,31.320415
183.192.247.105,4359,sh,121.309992,30.804584
114.88.236.105,2250,sh,121.561009,31.228184
116.237.222.148,2453,sh,121.645306,31.039218
223.166.15.158,1624,sh,121.43399,31.210645
116.236.153.66,328,sh,121.298609,31.352168
222.65.245.253,5255,sh,121.628034,31.022119
180.167.72.234,2778,sh,121.514689,31.335302
180.160.253.234,5233,sh,121.5398,31.294798
116.226.65.113,752,sh,121.696998,31.055524
114.88.236.17,499,sh,121.688796,31.24622
180.167.191.118,1191,sh,121.667077,31.243885
180.158.166.52,5959,sh,121.586206,31.112682
140.207.90.126,3067,sh,121.558665,31.152239
139.227.181.220,2279,sh,121.593743,31.26116
222.67.113.198,1229,sh,121.359934,31.148903
117.186.94.81,1883,sh,121.690635,31.210545
180.165.169.235,2481,sh,121.595936,31.123814
218.1.201.17,2802,sh,121.45498,31.324859
180.166.58.106,1441,sh,121.522485,31.302887
114.83.49.98,2491,sh,121.273091,31.166084
58.41.31.103,4993,sh,121.527442,31.191084
117.135.117.193,4038,sh,121.196627,31.423103
58.35.55.231,2263,sh,121.631866,31.082658
116.226.160.249,573,sh,121.613036,31.096444
116.238.189.134,4331,sh,121.218484,31.000518
116.227.126.196,4059,sh,121.612764,31.17533
218.80.123.97,5491,sh,121.509187,31.270433
101.231.121.78,4004,sh,121.493799,31.273557
140.206.41.234,540,sh,121.489043,31.263192
139.227.187.99,1430,sh,121.483482,31.329976
183.192.247.109,3394,sh,121.311241,30.802565
180.160.113.16,1576,sh,121.657143,31.265312
116.230.216.164,1893,sh,121.507501,31.153984
114.92.190.176,4758,sh,121.527729,31.222839
116.236.21.220,5677,sh,121.205609,31.055079
114.93.80.79,667,sh,121.335227,31.231661
124.74.99.86,5865,sh,121.414868,31.183869
222.72.142.38,640,sh,121.433099,31.217466
114.88.224.193,4506,sh,121.636246,31.179837
112.65.63.60,3608,sh,121.339529,31.298302
183.193.100.125,5371,sh,121.42077,31.206735
58.33.194.90,4107,sh,121.589913,31.21126
58.33.87.170,4154,sh,121.604591,31.214039
222.65.145.29,5700,sh,121.590264,31.137231
180.152.226.138,1792,sh,121.331997,31.150364
58.33.111.100,1253,sh,121.482938,31.204617
116.237.53.34,2137,sh,121.728469,31.043194
117.186.39.62,2605,sh,121.113216,31.178698
139.226.17.180,3771,sh,121.715661,31.387558
210.22.122.94,1682,sh,121.500501,31.376132
58.246.248.206,1639,sh,121.339691,31.242115
180.165.172.29,542,sh,121.594469,31.111372
112.64.161.44,1117,sh,121.434145,31.201127
124.74.160.42,3865,sh,121.7223,31.012563
180.167.248.30,807,sh,121.478643,31.227993
222.69.159.2,1384,sh,121.838191,31.491635
180.160.102.70,3533,sh,121.66185,31.265587
27.115.32.130,4929,sh,121.628043,31.26193
117.185.86.50,802,sh,121.219057,31.225648
183.195.240.50,2041,sh,121.357366,31.288636
116.228.234.61,2276,sh,121.510514,31.239115
117.144.134.197,5583,sh,121.255682,31.276494
117.143.223.105,4471,sh,121.253578,31.27559
180.167.92.215,4806,sh,121.534614,31.305966
211.95.96.154,1463,sh,121.27577,31.196257
101.81.248.221,3599,sh,121.717924,31.079772
180.161.154.90,2732,sh,121.697891,30.929159
116.236.91.58,1404,sh,121.467132,30.958827
180.167.128.34,2244,sh,121.515063,31.191665
218.82.107.75,906,sh,121.705279,31.182787
116.236.125.88,1095,sh,121.303363,31.196713
183.195.211.114,2532,sh,121.485329,30.964119
27.115.65.45,4237,sh,121.65855,31.267633
117.144.11.113,1278,sh,121.251541,31.064284
114.84.175.52,5554,sh,121.50453,31.178268
101.85.200.108,2062,sh,121.28516,31.152391
180.161.171.157,2284,sh,121.43675,31.286475
211.136.124.52,4591,sh,121.783421,31.113467
58.33.179.114,2169,sh,121.459913,31.251294
222.65.249.225,3277,sh,121.693492,31.247331
58.34.27.82,4259,sh,121.476233,31.236356
183.193.92.202,1927,sh,121.491432,31.186935
140.206.181.26,4595,sh,121.209669,31.421767
210.22.143.218,2103,sh,121.56836,31.219037
222.65.22.156,1655,sh,121.599488,31.080736
117.131.9.42,5524,sh,121.330943,30.734426
116.233.161.166,3212,sh,121.336851,31.232001
117.186.197.46,1960,sh,121.170659,31.308148
139.227.13.217,4118,sh,121.188393,31.199713
116.227.105.159,5119,sh,121.719478,31.052247
183.192.147.234,5132,sh,121.517377,31.25934
114.85.60.23,5450,sh,121.51395,30.91953
180.160.115.245,4710,sh,121.663667,31.265292
180.168.67.124,4057,sh,121.444224,31.175928
218.1.201.107,921,sh,121.46974,31.326086
183.194.65.165,5069,sh,121.256919,30.844384
112.64.125.210,1914,sh,121.36204,31.23617
222.72.44.2,5209,sh,121.017951,31.113736
114.83.50.88,1378,sh,121.232786,31.236491
183.195.197.214,5584,sh,121.275729,31.039126
101.224.30.167,3407,sh,121.38861,31.217566
222.65.10.34,1822,sh,121.530472,31.146489
139.226.37.238,2888,sh,121.572645,31.247093
120.204.220.130,2019,sh,121.279009,31.406371
180.161.128.138,5071,sh,121.420645,31.212596
58.33.27.115,4007,sh,121.505967,31.241602
180.167.117.130,5920,sh,121.353143,31.18375
58.34.52.26,1604,sh,121.23715,31.110798
116.232.240.20,4629,sh,121.594667,31.104859
180.171.79.40,3970,sh,121.545003,31.184135
221.239.178.241,2331,sh,121.358079,31.113747
116.228.182.26,888,sh,121.74365,31.066972
117.144.38.118,285,sh,121.453619,31.242083
211.136.137.106,446,sh,121.523017,31.249033
101.94.68.100,561,sh,121.552605,31.279489
180.165.134.243,1223,sh,121.610687,31.086602
116.228.177.18,3510,sh,121.265292,30.801202
183.192.244.26,3185,sh,121.309173,30.803931
112.64.145.166,4021,sh,121.537223,31.257022
101.94.31.208,3391,sh,121.421926,30.913912
116.228.13.138,3364,sh,121.460852,31.293149
101.94.48.207,3784,sh,121.225643,31.018059
116.237.216.82,2563,sh,121.604888,31.127429
27.115.28.222,2687,sh,121.504636,31.232069
116.235.144.89,3984,sh,121.533887,31.166279
117.144.155.242,2364,sh,121.167551,31.295453
117.144.155.118,5862,sh,121.247155,31.391237
116.228.215.163,3480,sh,121.50571,31.240998
139.226.37.216,3540,sh,121.595738,31.340018
58.32.99.232,5591,sh,121.409808,31.211824
117.144.3.230,4625,sh,121.480102,31.266405
183.193.193.42,1465,sh,121.497156,31.383231
210.22.175.50,5042,sh,121.571392,31.155332
116.227.74.7,3385,sh,121.635954,31.186811
116.237.0.4,3713,sh,121.395373,31.014514
180.161.224.136,2792,sh,121.465161,30.946173
120.204.220.205,5673,sh,121.328192,31.247237
117.184.26.38,3924,sh,121.354956,31.146499
114.82.78.24,1788,sh,121.31825,30.753334
222.65.33.205,1669,sh,121.588827,31.051379
180.167.49.234,5661,sh,121.624398,30.91505
58.32.99.251,3396,sh,121.458209,31.231999
120.204.121.197,4311,sh,121.303323,31.370771
139.227.196.84,4720,sh,121.357134,31.164694
116.235.148.124,1976,sh,121.509503,31.181216
116.228.84.42,1810,sh,121.336387,31.108984
58.34.57.75,3282,sh,121.589076,30.982227
180.164.162.165,2544,sh,121.58358,31.132029
218.82.146.128,4196,sh,121.593945,31.086953
180.167.223.142,5705,sh,121.346423,31.314981
139.227.168.132,1194,sh,121.339088,31.492436
101.94.69.131,3758,sh,121.553238,31.28028
218.82.246.188,2919,sh,121.558703,31.215207
183.194.58.162,5739,sh,121.464392,30.954037
112.65.124.86,4512,sh,121.358175,31.22648
114.93.116.31,4193,sh,121.340037,31.158197
180.164.155.74,4071,sh,121.539908,31.146526
180.161.225.30,4685,sh,121.465294,30.946228
180.166.52.50,2754,sh,121.480646,31.241122
183.193.219.253,1428,sh,121.183096,31.155424
180.158.31.135,3767,sh,121.392371,31.031729
117.184.151.234,273,sh,121.425928,31.211799
116.226.9.20,5839,sh,121.418836,31.298341
218.1.200.201,1317,sh,121.469643,31.326502
58.34.16.138,5522,sh,121.631101,31.266752
117.144.113.241,1610,sh,121.433631,31.154282
183.192.241.9,2665,sh,121.310539,30.803449
221.239.165.18,2190,sh,121.28423,31.089481
58.39.35.68,896,sh,121.257446,31.130387
112.64.55.192,1828,sh,121.667752,31.276635
180.167.129.24,5510,sh,121.667165,31.287684
117.144.121.149,3968,sh,121.430528,31.152884
223.166.240.169,5631,sh,121.327578,31.153332
180.161.154.133,3069,sh,121.698663,30.928353
180.161.150.182,4633,sh,121.698247,30.928744
180.160.116.207,5407,sh,121.664325,31.266214
101.81.82.67,2689,sh,121.40105,31.095197
112.65.55.66,2935,sh,121.666339,31.276027
210.22.141.154,4121,sh,121.632085,31.252078
101.94.48.199,4320,sh,121.227537,31.017937
114.82.75.98,2377,sh,121.1492,30.814425
114.84.203.132,5571,sh,121.807718,30.903884
223.166.242.169,5344,sh,121.329691,30.754507
139.227.13.48,5139,sh,121.247757,31.187175
101.94.70.18,5492,sh,121.553297,31.280138
116.236.125.2,2916,sh,121.191519,31.169221
112.64.9.87,3609,sh,121.579253,31.24462
117.144.155.38,2424,sh,121.331836,31.244765
101.85.200.141,4975,sh,121.287667,31.120584
210.22.149.42,4197,sh,121.617015,31.298824
117.186.145.186,2920,sh,121.327521,31.163784
116.247.97.82,1114,sh,121.392338,31.217426
139.227.38.20,4424,sh,121.593686,31.34114
58.33.167.138,3030,sh,121.365865,31.227624
116.228.85.34,1076,sh,121.272802,31.034423
112.64.37.88,2938,sh,121.466839,31.216953
139.227.185.121,5272,sh,121.360538,31.288237
180.161.148.48,5594,sh,121.697912,30.928981
114.84.43.210,5366,sh,121.541153,31.266299
180.164.81.51,2830,sh,121.616772,31.145486
58.33.171.115,5832,sh,121.430537,31.183228
117.186.121.206,2111,sh,121.413466,31.184067
180.167.114.194,1965,sh,121.455986,31.203836
58.34.31.178,3896,sh,121.362017,31.164056
116.229.153.64,2403,sh,121.264185,31.341943
101.229.10.187,607,sh,121.527498,31.209743
180.171.68.131,679,sh,121.615712,31.148007
180.160.113.147,3895,sh,121.662735,31.265389
180.167.241.98,5670,sh,121.411913,31.076497
116.232.223.60,5370,sh,121.607748,31.026813
116.232.204.175,5837,sh,121.607187,31.12556
